bodyID,weight_kg,stature_cm,neck_base_girth,chest_girth,waist_girth,hips_buttock_girth,shoulder_girth,thigh_girth,thigh_low_girth,calf_girth,ankle_girth,forearm_girth,wrist_girth,shoulder_length,sleeveoutseam_length,forearm_length,crotchheight_length,waistback_length,thigh_length,chest_depth_length,head_girth
SPRING4128,71.23,162.79,43.14,94.04,83.28,95.82,112.24,58.02,42.58,40.49,22.86,29.83,18.01,13.94,53.74,26.16,77.19,42.62,34.34,23.16,58.47
SPRING4130,67.56,170.09,39.38,93.23,75.39,93.36,108.02,57.0,42.69,36.59,22.64,28.33,17.29,13.92,57.17,26.74,82.29,46.77,40.2,19.96,58.53
SPRING4132,79.05,175.14,40.77,101.2,88.56,100.95,115.62,61.66,41.3,37.45,22.25,29.47,17.82,16.02,56.07,27.53,78.61,49.39,40.33,23.11,58.36
SPRING4133,80.87,184.31,42.29,96.1,88.8,101.98,114.87,58.86,40.84,38.02,22.12,28.6,17.5,16.48,59.47,28.3,87.94,51.51,43.66,22.93,61.74
SPRING4134,70.48,179.2,37.92,89.69,84.14,93.69,103.79,59.52,38.91,35.41,21.66,27.46,16.47,13.44,61.37,29.4,88.73,49.98,43.59,21.51,60.61
SPRING4135,78.97,189.88,39.24,98.81,84.97,94.39,115.16,56.79,38.83,36.77,21.9,29.47,18.47,15.46,62.02,28.73,93.19,52.39,43.29,23.11,59.16
SPRING4138,72.03,169.54,41.94,98.06,86.47,96.82,113.16,56.75,39.46,37.21,21.57,29.52,17.66,15.14,57.3,27.89,83.47,40.18,41.71,22.86,58.22
SPRING4143,69.87,173.96,40.52,88.27,80.25,95.89,107.2,58.58,40.15,37.22,21.99,30.05,17.35,13.86,59.97,28.58,83.84,44.03,40.95,20.31,58.19
SPRING4144,72.6,185.29,39.07,90.28,79.02,93.13,111.6,56.57,38.65,34.24,21.19,28.78,16.85,15.63,62.43,29.61,89.32,54.66,43.81,21.75,58.17
SPRING4145,65.46,167.21,41.88,92.47,82.86,93.94,112.14,56.91,38.36,35.02,20.62,26.75,16.32,14.45,55.74,25.86,81.38,42.39,40.22,20.68,55.58
SPRING4147,66.38,169.42,41.34,90.3,77.32,93.25,106.21,55.66,38.82,35.04,20.97,29.03,17.47,13.68,57.28,26.77,79.24,44.57,39.32,20.79,59.19
SPRING4151,62.56,166.89,37.75,93.06,84.79,93.95,106.03,55.97,38.04,32.9,19.67,27.96,16.04,13.11,57.85,27.18,81.63,40.66,40.34,22.67,54.35
SPRING4152,81.46,171.17,44.35,106.99,95.53,95.72,118.66,59.9,42.18,38.99,21.77,31.18,18.66,14.98,58.33,28.3,81.18,46.3,38.32,26.1,58.8
SPRING4154,68.41,173.62,38.76,88.23,80.84,95.85,109.52,56.28,39.46,36.91,22.75,28.22,17.16,14.95,57.45,27.03,83.45,46.15,41.07,19.88,58.35
SPRING4155,101.84,181.32,42.06,113.77,110.0,110.96,115.56,68.09,49.1,42.97,24.87,33.32,19.63,13.24,60.18,27.73,86.59,42.93,43.1,29.11,58.75
SPRING4156,74.22,167.37,41.2,94.2,87.95,95.76,116.98,59.67,41.15,37.88,22.39,29.72,17.56,14.0,56.25,26.32,76.16,46.67,39.03,21.4,58.77
SPRING4159,51.01,172.19,34.46,82.98,65.66,81.87,100.19,46.68,32.52,29.52,18.47,24.92,15.12,13.74,59.98,28.2,87.01,43.52,42.5,20.1,56.2
SPRING4160,74.46,167.95,41.74,100.41,83.17,97.94,116.67,61.34,40.8,37.37,20.92,29.76,17.5,14.7,57.57,27.48,81.71,42.48,38.96,23.68,59.68
SPRING4161,85.27,173.26,43.8,101.07,88.35,101.73,117.33,65.73,45.82,42.03,23.81,33.07,19.83,14.83,58.89,27.22,82.82,49.52,41.4,24.04,59.63
SPRING4162,73.97,181.41,41.62,90.91,82.44,93.34,115.64,58.07,40.66,36.45,21.7,30.25,18.22,16.6,58.36,29.72,87.62,51.9,42.75,20.23,58.88
SPRING4164,101.33,181.18,47.15,112.43,100.5,109.73,124.49,69.88,45.06,42.62,25.01,35.23,20.49,15.8,60.97,29.36,88.14,47.9,42.84,27.71,60.2
SPRING4165,61.8,162.69,41.87,96.13,81.4,86.67,110.76,51.49,35.83,31.85,19.81,26.45,16.69,14.83,50.62,23.86,75.58,43.24,36.07,23.03,59.46
SPRING4168,67.14,167.9,38.88,89.98,83.55,91.59,109.97,58.14,39.96,35.73,21.16,27.93,18.84,14.65,55.98,25.77,79.64,46.22,38.76,21.84,55.79
SPRING4169,74.24,187.24,40.76,92.54,81.15,94.94,116.63,54.85,39.81,33.27,22.46,28.73,18.08,17.22,66.96,31.58,94.56,49.15,44.84,21.33,58.57
SPRING4170,68.18,176.44,40.16,96.37,79.61,91.76,114.58,52.74,35.19,33.66,21.58,29.18,16.91,15.78,58.86,28.92,88.12,46.51,42.87,22.16,60.36
SPRING4172,86.54,188.49,42.44,99.83,92.52,99.44,113.35,59.44,43.3,37.95,23.93,32.76,19.29,15.09,60.35,28.33,90.29,54.93,45.67,25.6,58.17
SPRING4173,72.22,175.63,40.84,94.96,78.13,96.8,112.9,56.91,42.2,35.71,22.03,31.52,17.51,14.6,60.52,29.28,87.04,44.01,42.13,22.76,59.3
SPRING4174,96.51,159.62,49.6,115.15,118.61,112.28,118.74,61.94,43.65,39.34,24.37,34.47,20.96,12.84,53.24,24.42,72.89,45.55,37.67,29.15,59.56
SPRING4176,69.32,174.15,40.74,91.38,76.17,94.5,113.66,57.71,39.05,36.6,22.18,28.89,17.4,14.83,59.99,28.53,82.42,47.42,39.56,21.48,55.89
SPRING4177,64.84,168.83,41.93,92.34,84.99,91.68,107.15,54.03,35.01,35.07,20.66,27.55,16.7,14.39,57.74,27.1,78.53,44.06,37.03,22.49,60.08
SPRING4180,87.49,176.96,44.67,108.35,99.88,100.46,120.87,63.35,42.95,38.23,22.05,30.3,17.32,15.35,61.6,29.17,86.09,53.57,42.36,26.51,59.89
SPRING4181,79.81,172.17,41.93,102.86,93.81,94.67,116.62,57.22,39.96,35.69,20.98,29.98,18.8,14.28,58.15,27.91,81.75,45.13,40.38,24.57,56.74
SPRING4182,72.39,179.1,40.8,95.94,83.39,93.43,107.56,55.65,40.61,35.29,21.7,28.56,17.22,12.54,60.53,28.06,86.59,49.87,41.85,22.97,57.65
SPRING4183,59.76,171.18,37.68,85.01,73.33,86.95,104.67,52.52,36.32,35.03,20.38,27.54,16.75,14.36,54.77,25.77,79.26,47.71,38.77,19.84,59.51
SPRING4184,88.64,181.34,44.25,105.23,90.47,103.48,122.38,65.74,45.36,38.63,23.45,32.97,19.02,14.74,62.57,30.72,88.79,49.4,43.43,24.06,59.53
SPRING4185,74.46,178.2,42.35,93.97,79.28,94.07,114.05,60.44,40.95,39.07,22.39,29.32,17.32,16.48,60.91,27.82,87.02,46.64,42.5,21.55,58.81
SPRING4186,73.95,176.48,38.64,91.21,86.17,99.61,108.22,59.07,41.33,37.29,22.56,28.79,18.07,13.62,59.29,28.44,84.0,47.58,41.07,20.74,57.44
SPRING4190,69.19,170.07,41.11,95.76,79.55,97.54,112.78,57.8,39.89,35.39,20.15,28.8,17.43,14.84,58.29,27.95,81.17,44.5,39.57,21.82,61.53
SPRING4191,61.27,169.15,39.37,87.74,76.07,90.12,105.87,53.49,37.55,34.01,21.22,27.71,16.52,14.97,56.9,26.79,79.12,45.22,40.48,20.0,57.38
SPRING4193,61.22,166.2,39.2,90.68,78.0,89.28,112.81,55.31,37.53,32.8,20.32,26.7,16.78,16.5,57.51,25.68,79.33,45.36,37.76,20.89,56.94
SPRING4194,74.14,163.5,39.49,97.15,91.24,98.73,111.09,61.28,42.98,39.65,22.03,29.1,17.62,14.41,55.26,26.03,80.3,49.31,37.5,23.1,55.66
SPRING4196,73.38,175.72,39.86,92.33,87.04,100.86,111.41,59.68,42.14,37.39,22.25,28.14,17.55,14.91,57.0,26.21,81.09,49.77,38.95,20.24,59.05
SPRING4197,80.81,176.33,40.9,99.76,89.63,100.05,114.26,60.48,43.52,38.85,22.59,31.1,18.38,14.0,60.02,27.8,85.55,47.09,41.98,23.67,55.84
SPRING4206,66.88,163.74,42.27,90.67,84.16,92.78,111.64,56.68,38.85,36.46,21.67,29.12,18.07,14.3,56.47,26.7,78.46,44.89,38.85,20.14,58.11
SPRING4207,74.63,175.89,39.43,99.42,83.56,97.98,118.03,58.01,39.97,37.02,22.38,29.89,19.12,16.47,62.89,29.33,87.89,45.45,41.16,22.25,56.55
SPRING4208,81.16,166.19,42.18,104.57,94.48,99.8,118.43,63.08,43.27,40.64,23.22,31.8,19.09,14.35,56.07,25.52,77.41,41.2,39.74,26.18,60.29
SPRING4209,81.62,164.97,41.52,96.09,96.52,106.84,110.8,67.28,47.09,41.18,22.78,30.03,17.65,13.15,55.48,26.93,77.62,44.78,36.91,23.48,59.03
SPRING4210,74.7,162.67,42.63,104.17,91.0,99.17,121.63,61.85,42.85,37.01,21.6,29.02,17.27,14.97,55.6,26.25,76.13,45.34,35.62,23.06,56.98
SPRING4211,59.54,159.19,38.5,89.56,74.94,88.36,107.96,54.42,37.74,35.51,22.15,28.22,17.34,13.85,52.15,25.23,75.45,40.41,36.9,21.76,56.39
SPRING4212,84.69,168.26,44.86,108.96,104.17,99.95,119.37,59.98,41.24,38.22,23.27,30.03,19.39,14.39,58.06,27.21,78.28,44.64,39.45,26.87,57.27
SPRING4213,68.86,170.04,40.32,92.08,81.71,97.69,106.29,58.05,39.21,36.28,21.27,28.97,17.1,14.06,55.56,25.2,83.99,42.9,41.08,22.04,58.8
SPRING4214,83.93,182.8,40.69,103.65,88.3,99.5,118.54,61.25,41.7,36.97,23.36,32.48,18.49,15.44,63.59,30.95,90.73,51.91,43.44,25.25,57.76
SPRING4216,69.13,166.11,39.63,88.48,82.17,96.49,106.74,60.0,45.72,36.28,23.61,28.67,17.91,13.57,54.16,26.21,75.03,48.57,35.99,21.3,54.57
SPRING4217,86.27,165.72,42.71,102.79,103.25,107.66,112.79,63.02,44.89,39.47,23.67,31.66,19.85,14.12,56.35,28.02,76.65,44.47,38.22,23.51,59.17
SPRING4220,85.46,171.59,42.7,106.01,97.42,102.69,113.36,63.61,44.5,42.37,25.34,30.01,17.39,14.36,58.85,28.48,80.29,46.6,40.45,25.48,59.18
SPRING4222,70.04,172.32,39.14,97.74,78.85,91.61,112.61,56.32,40.05,35.16,21.67,28.35,17.76,15.36,55.42,27.09,82.44,48.69,41.62,23.86,57.93
SPRING4223,83.7,163.92,42.74,117.35,105.24,96.07,122.43,56.91,39.27,39.62,22.43,31.17,18.91,15.32,55.67,25.7,79.35,45.05,38.35,29.46,61.14
SPRING4224,76.69,167.98,41.21,97.16,89.49,100.66,112.69,61.38,42.87,38.08,22.2,31.17,18.52,14.24,57.29,26.97,81.29,46.32,40.83,23.03,59.01
SPRING4225,62.97,146.62,39.41,97.48,97.84,91.02,107.54,52.06,36.86,33.42,20.11,28.56,17.69,11.89,51.52,24.39,67.5,43.09,34.66,25.19,58.16
SPRING4227,72.99,168.45,41.82,93.91,86.38,95.97,109.78,59.67,42.38,37.21,21.53,30.38,17.41,13.29,55.53,26.42,81.51,44.92,39.56,21.77,58.75
SPRING4228,71.33,172.53,38.77,95.06,77.76,93.69,111.66,57.49,38.77,39.55,25.5,29.89,18.67,14.14,57.78,27.74,83.48,48.0,41.89,22.8,57.5
SPRING4229,69.47,169.6,42.8,91.54,84.57,92.85,108.86,56.85,39.02,35.23,22.36,28.06,17.97,15.24,56.0,26.37,82.39,44.0,40.38,22.71,59.02
SPRING4230,73.93,177.79,41.32,97.3,81.46,95.96,115.23,59.06,39.56,37.39,21.23,28.97,16.98,14.59,60.12,28.75,88.16,44.26,43.81,21.36,59.88
SPRING4231,110.73,178.38,47.27,119.12,109.34,116.11,129.13,73.62,52.21,44.3,27.22,33.34,20.93,15.74,61.08,29.1,82.14,45.6,38.39,29.49,61.49
SPRING4233,73.98,168.12,38.97,102.96,88.06,96.52,115.45,56.97,40.81,36.15,20.64,28.93,16.94,14.66,58.64,26.0,80.75,48.81,39.99,24.63,57.39
SPRING4234,95.61,178.36,45.15,113.63,100.81,103.48,126.68,63.02,43.57,41.44,21.91,33.05,18.93,16.07,61.28,28.67,82.66,49.74,40.63,27.35,59.79
SPRING4236,79.14,168.09,44.29,97.61,90.96,104.1,109.66,63.14,42.9,39.6,22.63,28.53,17.57,14.19,56.89,26.72,80.44,44.37,41.57,23.13,57.17
SPRING4238,64.16,167.17,39.34,89.97,79.09,88.31,111.44,54.49,39.28,34.37,21.26,28.46,18.24,15.26,56.25,26.11,77.79,46.44,37.15,20.09,57.26
SPRING4245,85.98,182.78,40.46,103.22,92.07,101.07,115.01,61.49,45.4,37.89,23.08,31.87,19.03,14.8,61.82,29.91,94.07,47.11,45.52,24.91,58.15
SPRING4247,68.28,166.72,39.52,93.66,81.62,93.2,109.19,58.15,37.96,36.9,21.77,29.01,17.6,14.39,55.47,26.72,78.12,50.16,38.22,23.92,56.22
SPRING4248,68.37,178.84,39.08,94.46,75.23,93.35,109.16,54.66,37.56,35.11,19.99,28.56,16.92,15.2,59.28,27.36,85.62,52.76,43.25,22.85,56.78
SPRING4254,60.33,169.75,40.04,86.58,74.53,90.5,106.55,52.99,38.09,33.73,21.13,26.89,16.15,14.5,58.34,27.85,85.3,42.28,42.91,19.17,56.37
SPRING4256,82.18,166.23,39.1,99.29,92.32,105.69,113.91,65.61,48.75,42.92,25.49,30.1,19.87,16.87,54.77,27.2,81.88,44.92,40.83,24.78,60.87
SPRING4264,66.42,177.27,38.34,88.8,77.67,91.81,109.16,54.27,38.16,34.61,21.93,28.63,17.53,15.23,58.21,27.48,85.12,48.2,42.06,19.33,59.44
SPRING4266,78.94,166.01,43.09,96.46,88.38,100.85,111.59,64.41,45.4,39.9,24.27,29.55,19.32,14.34,52.97,25.98,76.7,47.98,38.81,24.11,60.38
SPRING4270,71.57,167.78,40.26,98.12,84.8,96.58,116.13,58.65,39.93,36.73,21.22,29.52,17.06,14.41,58.78,27.2,80.79,47.32,38.94,23.26,57.08
SPRING4272,61.95,165.94,39.21,87.76,75.97,89.62,104.64,53.59,38.8,34.16,21.02,26.95,16.5,12.9,54.51,26.16,75.84,45.98,37.52,20.17,57.44
SPRING4274,91.19,170.03,41.46,113.86,102.89,101.27,123.5,64.27,44.27,39.52,23.5,32.43,19.88,15.17,59.25,27.18,80.96,52.01,39.8,28.66,55.49
SPRING4279,82.51,172.34,41.14,100.88,89.47,101.5,113.43,61.95,44.28,40.67,22.86,30.52,18.91,14.45,56.33,26.75,79.65,47.83,40.44,25.16,58.08
SPRING4280,83.45,176.63,41.02,101.21,90.62,101.29,117.97,65.1,42.2,37.9,21.99,30.36,17.44,14.94,59.46,28.82,87.2,45.31,44.39,23.34,56.2
SPRING4282,87.49,175.03,44.57,103.98,90.04,103.86,118.91,65.9,48.53,42.25,24.82,30.18,18.93,15.38,58.7,28.21,84.11,42.97,43.08,24.69,60.1
SPRING4284,65.74,182.95,38.28,93.73,75.73,88.84,109.12,52.64,36.74,34.57,20.75,28.26,17.27,14.05,61.77,28.58,91.28,48.24,43.63,20.53,59.91
SPRING4286,69.76,172.26,39.1,92.52,81.33,95.29,109.75,59.81,40.47,37.31,22.47,28.41,17.67,14.68,57.81,27.73,82.32,48.11,41.0,21.37,58.01
SPRING4287,67.45,179.34,39.74,91.47,78.2,91.27,111.44,54.44,39.14,34.89,22.86,27.91,17.98,14.61,61.47,27.9,91.16,47.15,44.47,21.98,60.62
SPRING4288,71.96,162.06,39.23,100.37,96.21,96.84,110.78,57.9,38.64,37.99,21.77,29.21,16.91,13.92,54.39,26.19,78.69,43.45,37.87,25.23,57.46
SPRING4289,72.85,174.62,41.56,103.61,82.27,93.12,116.78,58.73,38.86,35.12,22.06,28.53,16.51,16.7,58.9,28.04,88.91,45.33,42.97,25.77,58.53
SPRING4290,63.16,169.1,42.57,86.84,73.96,89.88,103.47,55.83,39.5,34.93,21.9,28.85,17.56,12.78,55.94,26.88,80.27,43.89,40.56,20.12,61.68
SPRING4291,64.77,177.5,40.34,93.07,75.66,88.21,109.93,52.25,36.98,31.65,18.62,27.46,16.51,14.01,59.84,28.03,86.44,48.65,43.71,21.78,60.23
SPRING4293,71.92,179.62,38.53,90.28,78.87,95.13,108.02,59.35,41.64,39.25,23.3,28.51,17.65,14.33,59.49,27.82,85.75,48.82,44.14,20.44,59.72
SPRING4294,73.18,177.68,41.34,100.88,82.29,94.74,114.95,56.4,39.38,34.6,20.92,28.83,17.18,15.67,63.12,28.7,91.8,45.8,44.42,23.85,56.28
SPRING4295,65.27,174.08,37.19,88.64,76.69,89.95,108.27,52.98,40.09,35.92,22.85,28.09,18.11,15.33,58.65,27.3,85.58,46.39,42.34,20.26,58.67
SPRING4296,49.83,164.97,36.77,78.31,73.1,81.17,94.63,46.93,33.31,30.29,20.47,24.68,15.69,14.23,55.43,26.11,79.06,45.66,39.9,19.13,55.49
SPRING4297,81.48,170.02,40.62,94.34,93.23,106.56,112.58,65.22,45.16,39.73,23.42,29.2,17.67,14.5,57.64,27.81,83.45,43.41,40.04,23.55,58.66
SPRING4299,75.91,168.67,44.0,99.41,89.44,94.56,117.96,59.39,39.87,38.17,22.27,29.59,17.52,14.53,59.82,27.53,81.46,47.55,41.33,24.21,58.19
SPRING4303,81.42,171.15,42.93,103.39,99.97,103.27,114.25,59.14,41.23,37.96,22.98,30.32,18.23,15.5,62.28,30.37,83.49,42.05,40.46,25.66,57.69
SPRING4304,81.5,173.1,40.15,104.0,103.39,99.0,113.37,56.48,38.87,33.7,20.08,29.48,18.35,14.85,60.1,28.91,78.07,50.13,39.47,24.78,60.1
SPRING4307,69.62,174.45,39.88,92.85,82.6,91.94,109.29,56.72,41.68,35.24,22.16,27.16,17.23,14.27,59.79,28.43,84.92,46.65,43.93,21.89,59.71
SPRING4311,80.48,175.28,41.3,97.27,86.86,99.65,112.2,62.97,44.91,39.1,22.58,29.78,17.99,14.18,57.84,27.63,83.67,48.5,43.3,23.29,57.46
SPRING4312,75.8,174.43,39.87,92.86,89.07,99.04,110.19,62.26,40.57,37.12,21.69,28.02,17.11,14.47,55.61,26.71,81.63,50.21,41.11,22.87,54.98
SPRING4314,85.16,163.48,43.23,104.52,101.17,107.47,117.86,65.54,47.48,41.15,24.09,29.33,17.56,13.08,54.66,26.78,76.27,41.16,37.85,25.48,58.06
SPRING4316,59.87,173.9,40.4,84.3,73.61,88.12,107.24,51.89,35.75,33.28,20.2,27.7,17.33,15.31,61.17,28.82,84.84,46.25,41.79,18.98,57.28
SPRING4317,79.19,185.69,41.05,90.71,80.55,98.34,110.03,59.94,44.68,39.39,24.03,28.93,18.73,15.17,60.95,29.65,87.88,51.62,44.59,21.31,60.2
SPRING4318,67.34,171.28,39.6,91.9,83.88,94.1,105.01,54.97,36.02,33.22,19.53,27.15,16.34,12.87,58.95,28.58,81.27,46.47,40.57,22.29,58.23
SPRING4319,91.2,168.45,45.56,112.65,102.03,105.75,123.13,64.83,43.63,43.62,24.02,32.15,19.43,15.52,57.25,26.92,80.05,46.36,38.84,27.35,59.68
SPRING4320,81.39,178.27,40.35,97.69,86.74,102.55,115.08,60.65,43.22,38.43,21.72,31.24,18.01,14.82,60.57,28.65,83.63,49.13,43.06,22.32,56.82
SPRING4321,72.92,178.42,40.71,98.72,82.78,95.02,113.98,57.61,39.59,35.46,21.86,30.06,17.09,14.34,61.15,28.68,91.24,46.14,45.38,22.71,54.86
SPRING4322,79.29,182.38,41.96,99.06,83.6,96.23,118.99,59.75,42.39,37.71,23.89,30.25,18.6,17.11,60.72,28.75,87.21,48.29,43.21,23.62,60.36
SPRING4324,57.2,174.58,37.23,82.1,70.74,87.79,102.15,50.75,34.63,34.14,20.46,26.64,16.14,13.54,58.76,27.77,87.59,44.54,42.05,17.61,57.61
SPRING4328,68.84,170.29,39.55,94.3,78.78,93.86,115.01,57.66,39.35,35.17,20.97,28.8,17.5,16.22,54.84,25.98,81.25,45.77,40.13,21.44,57.69
SPRING4329,101.84,176.53,44.1,116.58,107.94,110.23,127.71,67.16,48.22,41.71,23.82,32.44,19.33,15.1,61.64,28.08,83.97,53.64,42.31,27.83,60.97
SPRING4330,92.02,189.51,44.89,106.41,87.54,101.33,122.86,61.15,44.76,40.23,24.38,32.05,19.14,15.36,65.09,31.52,95.77,51.05,46.87,25.73,61.07
SPRING4331,74.34,182.0,39.16,90.49,79.85,97.05,107.13,57.87,41.37,39.0,23.57,29.42,17.5,14.21,64.71,31.17,92.64,50.23,44.18,21.48,57.84
SPRING4332,78.04,170.49,42.68,103.43,87.96,96.78,119.89,59.44,44.57,38.75,22.41,31.29,18.89,15.32,56.55,26.12,82.77,44.5,41.16,24.46,56.38
SPRING4333,89.58,185.11,41.14,104.11,96.17,104.11,118.41,63.8,43.31,39.17,22.94,30.49,17.58,15.95,64.1,30.35,92.39,52.92,45.85,24.44,57.85
SPRING4334,83.06,182.87,41.91,97.52,86.65,98.65,111.73,63.7,43.39,39.09,23.02,31.44,18.07,14.29,62.19,31.06,90.69,51.2,45.46,23.99,61.32
SPRING4336,80.64,173.91,42.15,98.24,90.93,100.34,114.68,63.73,42.1,39.84,23.06,31.25,18.74,15.55,54.76,25.75,80.57,49.03,43.13,23.3,59.65
SPRING4337,66.58,167.69,40.65,92.45,78.59,92.87,113.91,57.16,37.64,35.1,21.67,28.25,16.73,14.53,56.98,26.22,78.89,44.17,40.55,20.68,59.38
SPRING4338,61.64,168.72,38.65,84.94,78.57,92.78,102.43,55.99,39.47,35.79,20.32,27.31,16.74,13.04,56.29,26.72,77.53,46.37,37.84,19.17,62.85
SPRING4342,64.18,182.5,37.19,83.88,76.28,90.37,106.58,53.56,37.03,35.37,22.62,28.03,17.39,16.49,57.0,27.41,88.3,49.92,41.41,18.66,55.59
SPRING4344,67.87,176.66,40.03,87.78,80.27,93.04,112.05,54.29,38.6,35.86,22.23,28.48,17.44,15.1,58.57,27.8,82.35,47.71,39.37,18.99,59.26
SPRING4345,62.26,179.16,39.15,83.08,74.0,89.24,107.86,52.02,36.55,31.97,20.95,26.92,17.28,15.53,63.12,29.51,89.78,47.88,43.48,17.81,58.44
SPRING4346,66.7,178.63,38.52,88.19,75.36,91.9,104.73,53.51,38.57,35.87,21.81,27.43,17.12,13.84,58.79,26.81,86.4,48.77,43.39,20.37,59.54
SPRING4347,65.62,173.92,38.71,94.06,73.74,91.75,112.21,52.67,37.56,33.16,21.19,28.47,16.85,14.98,58.75,27.16,85.23,48.9,41.63,23.39,57.68
SPRING4349,59.92,166.25,38.0,87.47,75.45,87.09,104.65,54.06,38.93,31.75,19.31,28.33,17.85,14.86,53.22,25.38,78.24,45.18,37.58,22.05,56.34
SPRING4350,63.11,158.75,39.28,93.98,83.48,91.49,108.88,55.85,37.76,34.98,21.86,27.26,17.2,14.7,52.0,24.92,73.54,39.83,37.62,22.94,55.75
SPRING4352,71.98,167.7,41.67,99.22,80.19,94.15,113.26,59.23,40.61,37.23,22.71,28.25,17.32,14.45,55.12,27.24,77.87,45.09,39.28,23.61,56.96
SPRING4353,65.63,172.3,39.19,94.39,81.08,91.78,111.63,53.14,38.71,33.54,21.06,28.59,16.78,15.22,56.31,27.11,82.47,45.86,40.44,20.99,56.77
SPRING4355,74.48,173.19,37.52,94.96,80.49,97.54,107.86,60.7,43.03,39.18,23.06,30.46,18.49,13.97,57.84,27.08,83.86,46.59,41.26,23.2,59.72
SPRING4356,60.6,173.08,37.21,91.51,77.34,87.73,106.42,50.97,35.2,31.27,21.43,26.04,16.72,13.94,60.72,29.46,83.57,47.48,42.61,20.04,57.89
SPRING4357,64.58,164.98,41.14,91.14,81.37,93.6,107.65,55.4,41.06,35.31,21.19,29.21,17.17,14.02,55.18,26.4,80.19,40.52,39.63,21.83,58.21
SPRING4358,61.59,172.13,38.44,86.13,75.5,88.34,111.35,51.27,37.55,33.73,20.91,26.8,16.98,16.5,56.19,25.99,80.44,47.83,40.69,19.02,59.34
SPRING4361,62.7,168.65,39.55,84.79,74.2,91.34,103.85,55.0,40.46,35.0,22.65,27.62,18.07,14.0,56.53,26.92,81.1,43.66,40.2,20.36,57.77
SPRING4362,60.96,172.74,40.52,87.7,75.76,90.39,107.25,53.32,36.02,31.51,19.24,27.84,16.8,14.96,57.66,27.38,81.99,45.7,40.45,21.25,57.5
SPRING4363,90.09,175.83,43.35,101.85,93.36,103.81,114.47,67.25,44.17,39.76,24.78,30.33,18.43,13.99,60.25,28.21,82.61,51.2,43.29,23.92,60.2
SPRING4366,81.66,162.56,44.95,105.5,92.25,100.75,122.25,66.87,44.72,41.67,23.28,31.28,18.69,15.12,55.3,26.12,76.14,45.32,38.19,24.74,60.79
SPRING4367,66.41,171.17,38.47,87.86,76.85,92.34,100.76,57.47,40.97,34.81,19.86,28.87,17.44,11.97,57.65,28.65,82.58,47.48,41.81,21.94,60.24
SPRING4368,114.77,171.72,48.87,124.26,128.05,117.04,128.17,69.92,48.41,43.56,25.84,33.75,20.77,13.85,57.23,26.6,77.62,49.44,41.2,29.92,60.93
SPRING4369,76.87,178.86,42.99,95.88,86.92,98.87,112.44,59.82,41.23,37.65,22.9,28.27,17.41,14.0,59.65,28.54,86.84,45.59,43.29,22.53,60.5
SPRING4372,70.34,171.21,37.27,91.01,81.6,94.93,111.75,60.14,42.37,36.64,21.42,28.75,17.11,15.79,56.43,26.96,83.73,40.29,42.2,20.59,56.23
SPRING4373,70.04,162.11,40.39,93.71,80.47,98.86,109.13,58.77,41.3,37.72,22.47,28.13,17.09,13.25,51.89,24.37,76.31,43.38,36.16,22.89,57.19
SPRING4375,62.28,166.68,38.27,87.61,77.26,91.36,102.03,54.32,37.64,34.59,21.57,28.19,16.89,12.63,56.12,26.76,79.03,41.38,40.54,20.27,57.36
SPRING4378,64.47,170.49,39.74,91.52,75.44,87.91,110.49,59.71,38.65,35.49,21.98,27.32,17.53,14.29,57.45,28.12,83.99,45.59,42.16,21.57,58.64
SPRING4379,76.78,184.89,43.02,95.97,88.83,97.55,112.84,58.65,40.15,33.16,21.78,28.5,17.09,15.39,64.3,28.17,92.34,48.88,46.22,21.66,60.94
SPRING4380,71.66,173.19,38.94,94.73,84.04,96.7,113.64,59.0,41.07,34.1,20.72,29.31,17.65,15.13,58.42,26.65,82.96,43.7,42.71,22.68,57.79
SPRING4381,55.69,170.74,37.44,84.87,68.58,86.73,102.89,51.19,34.29,29.78,19.24,25.93,16.33,12.67,58.72,28.01,81.95,43.87,42.07,19.13,58.93
SPRING4383,72.58,170.85,43.59,96.44,82.37,96.28,115.59,58.55,41.84,36.4,21.98,28.84,17.18,14.27,58.83,26.94,84.19,42.73,42.05,21.86,57.27
SPRING4384,92.74,189.92,45.97,108.29,98.96,102.67,126.41,61.44,44.58,39.42,22.06,31.55,18.75,16.95,65.01,31.55,95.06,49.31,49.14,25.23,60.35
SPRING4385,89.51,183.37,46.06,103.21,90.28,100.63,117.92,61.06,44.74,37.97,24.53,31.9,19.31,13.84,61.5,29.79,88.06,48.1,45.39,24.76,60.43
SPRING4387,82.5,166.11,42.19,107.8,108.04,99.42,116.55,62.63,40.65,37.43,20.91,30.86,17.66,14.57,61.0,27.35,82.41,49.29,39.05,25.88,57.92
SPRING4389,83.84,166.84,43.09,103.66,103.23,102.74,116.69,65.47,44.84,41.48,22.35,32.63,19.7,13.92,54.34,26.22,78.67,43.67,38.38,24.05,58.1
SPRING4390,94.93,179.97,46.29,114.85,101.29,104.9,127.44,61.96,45.07,38.64,24.29,32.25,19.9,16.21,64.17,31.21,88.13,47.28,43.01,27.58,59.98
SPRING4396,79.63,161.41,45.64,103.4,100.35,100.39,116.61,58.82,40.4,39.7,22.22,30.81,19.4,14.2,52.05,23.45,74.57,45.01,37.15,24.51,56.14
