bodyID,weight_kg,stature_cm,neck_base_girth,chest_girth,waist_girth,hips_buttock_girth,shoulder_girth,thigh_girth,thigh_low_girth,calf_girth,ankle_girth,forearm_girth,wrist_girth,shoulder_length,sleeveoutseam_length,forearm_length,crotchheight_length,waistback_length,thigh_length,chest_depth_length,head_girth
SPRING1763,65.16,168.4,38.22,88.88,81.57,100.71,104.26,57.51,37.07,35.3,19.96,26.57,14.73,14.02,57.96,27.43,80.84,39.95,38.66,23.12,53.64
SPRING1764,62.11,160.23,37.25,92.58,82.23,94.94,104.04,55.72,37.76,33.47,18.38,26.38,14.99,13.64,52.85,23.33,77.09,41.65,40.38,24.63,55.74
SPRING1765,63.98,162.58,38.01,88.36,78.53,97.47,101.79,59.56,38.86,35.54,19.18,27.81,15.62,14.01,52.62,23.34,75.62,42.33,35.53,23.8,58.31
SPRING1768,158.51,172.78,45.63,132.12,122.78,150.7,126.2,94.49,64.4,58.56,31.41,34.42,19.07,14.44,58.11,25.61,80.87,39.33,37.65,37.37,56.38
SPRING1769,56.73,157.66,36.27,86.76,77.74,91.43,96.2,54.06,38.93,35.2,19.2,24.58,13.99,13.8,51.33,23.76,73.82,39.64,36.5,22.04,55.94
SPRING1770,58.91,161.44,37.75,90.52,76.54,94.52,102.15,55.13,36.83,35.13,19.24,24.39,14.31,14.25,52.66,23.99,77.28,36.74,34.04,22.81,54.44
SPRING1771,46.74,155.62,34.09,75.59,65.1,84.97,94.21,51.72,35.84,32.27,18.92,23.23,13.84,14.59,50.03,22.3,73.28,39.38,34.7,19.22,56.58
SPRING1772,48.18,162.61,34.14,79.74,65.54,85.3,93.76,50.5,34.1,32.07,18.78,22.59,13.9,14.41,53.23,24.45,79.8,41.56,37.66,20.97,54.55
SPRING1773,74.37,176.34,38.08,92.09,82.86,100.73,106.06,61.09,39.98,37.68,21.62,26.87,15.35,15.87,58.59,26.31,89.05,43.0,41.83,26.27,58.39
SPRING1774,63.2,172.19,35.05,86.65,76.96,98.69,95.94,59.13,36.09,34.45,19.54,24.96,14.68,15.03,57.53,26.62,85.24,44.02,38.98,24.6,55.35
SPRING1775,60.23,156.97,35.41,88.27,76.94,96.51,96.59,58.26,40.95,35.38,19.98,25.04,14.92,13.35,49.28,22.19,76.61,39.82,34.31,23.93,56.94
SPRING1776,69.65,168.3,37.99,91.08,82.58,99.57,102.97,60.85,42.43,37.87,20.32,26.05,15.01,14.2,53.62,25.57,81.06,44.7,37.69,23.19,56.17
SPRING1778,72.37,159.55,38.83,94.71,79.44,105.01,104.8,66.6,45.01,40.49,21.98,28.02,16.67,14.18,51.94,24.15,78.45,44.02,35.34,24.99,58.07
SPRING1779,66.66,168.49,38.12,87.17,81.37,97.67,106.45,59.97,37.53,35.21,19.73,26.11,15.15,14.91,55.72,24.42,83.01,42.29,38.85,21.99,55.47
SPRING1781,66.44,175.13,37.93,85.63,76.28,98.14,100.7,59.81,38.52,37.67,20.43,25.86,15.56,13.99,56.24,26.13,85.82,41.74,41.24,21.94,57.31
SPRING1782,71.29,161.56,37.45,98.19,84.53,102.14,106.14,59.83,43.11,39.65,22.18,27.62,16.27,13.99,54.53,25.1,79.87,38.49,36.78,26.56,57.2
SPRING1783,67.96,158.84,35.95,99.12,87.48,99.69,100.88,60.11,40.27,38.61,19.9,26.84,15.51,13.01,54.96,24.45,76.56,40.42,37.69,27.67,55.17
SPRING1784,63.0,166.19,37.66,96.76,77.79,91.9,103.56,53.31,36.07,35.56,21.0,24.89,14.87,14.64,59.79,25.85,82.77,40.23,39.86,26.92,55.17
SPRING1787,50.1,158.09,31.59,79.92,71.71,90.33,92.88,53.68,34.99,31.29,18.15,23.82,14.2,13.35,52.48,23.1,77.32,44.37,36.73,20.36,53.31
SPRING1789,76.7,172.43,39.53,89.93,82.24,107.64,110.09,62.96,44.89,39.74,22.74,29.72,16.74,16.45,56.24,24.77,80.9,43.97,37.1,22.8,57.84
SPRING1791,87.07,161.77,40.96,96.49,91.26,113.9,108.05,74.59,51.2,45.35,24.75,27.96,15.63,13.82,53.43,23.98,76.83,37.35,36.98,24.25,55.0
SPRING1793,84.75,167.67,38.77,108.01,102.51,115.67,107.73,64.46,41.62,37.18,21.35,28.36,17.2,14.82,56.4,24.36,83.9,44.26,34.26,29.2,58.01
SPRING1795,76.36,164.28,37.02,98.53,87.08,110.56,104.15,66.75,39.7,36.02,20.86,25.23,15.61,15.59,52.99,24.79,80.26,44.63,40.22,27.47,55.94
SPRING1796,61.16,150.66,39.06,96.58,85.2,95.2,101.09,55.98,37.83,36.05,19.51,25.82,14.9,12.08,50.89,21.94,67.65,40.66,31.82,26.32,55.0
SPRING1799,65.53,168.9,37.57,86.35,78.15,99.36,100.52,60.66,39.99,34.66,20.46,25.35,15.16,15.17,53.84,22.74,81.34,39.47,38.09,22.94,55.79
SPRING1801,65.98,175.2,36.87,82.82,76.82,97.14,99.33,57.86,40.39,37.75,21.12,26.89,15.07,14.06,61.0,26.41,85.53,44.13,41.9,21.83,57.24
SPRING1802,59.05,156.59,33.12,86.46,73.14,97.71,96.48,58.83,40.68,37.44,20.53,25.29,15.28,13.78,50.23,21.73,75.19,38.48,35.96,23.18,54.47
SPRING1803,79.98,167.06,37.72,109.13,95.18,109.4,106.96,61.99,41.51,37.93,22.2,28.32,16.16,15.06,56.01,24.2,79.5,41.08,37.84,28.9,58.62
SPRING1805,52.77,166.99,34.5,83.88,69.74,88.5,97.87,52.66,34.91,31.06,19.96,24.75,14.56,14.62,55.81,23.62,84.71,40.56,39.62,21.12,54.61
SPRING1806,72.87,156.23,39.82,92.0,86.95,103.35,102.07,65.63,44.57,41.24,24.16,29.86,17.46,12.69,52.86,23.18,76.29,41.76,37.13,23.46,54.74
SPRING1807,85.47,162.5,39.21,102.99,90.74,115.74,106.7,69.89,43.6,40.99,22.79,29.39,17.25,13.9,54.28,23.44,74.93,41.32,34.71,27.98,58.74
SPRING1809,62.72,166.13,34.66,87.83,72.68,96.64,100.56,58.59,38.26,37.82,20.7,26.8,15.18,15.39,51.92,22.63,79.58,43.36,36.75,22.49,53.74
SPRING1810,67.02,153.63,36.83,95.41,83.41,103.9,100.08,60.71,42.71,36.25,21.08,28.76,16.35,12.01,50.01,22.25,70.58,37.59,33.85,25.99,53.67
SPRING1811,64.48,175.07,34.03,86.27,73.76,95.29,105.31,57.89,39.0,36.52,22.47,26.79,15.65,14.94,55.82,24.33,84.24,48.09,40.03,21.41,53.8
SPRING1812,66.67,169.49,35.99,83.38,74.65,98.01,98.74,62.0,42.0,38.07,23.23,25.54,15.29,13.88,56.21,26.29,82.59,44.78,37.71,21.95,56.32
SPRING1813,65.15,158.76,35.91,81.62,78.75,98.95,94.62,62.89,45.35,40.01,23.26,27.85,15.3,13.22,49.77,20.96,75.73,36.51,38.68,21.76,57.56
SPRING1815,89.81,164.35,38.32,106.39,92.58,113.6,114.73,73.11,45.7,39.61,21.97,29.91,16.53,14.95,53.38,22.87,74.02,45.96,34.96,29.8,59.44
SPRING1817,77.4,149.14,39.61,117.38,102.5,112.18,110.69,63.49,39.74,37.29,19.31,26.55,14.7,13.89,48.94,22.35,69.01,37.62,35.68,32.62,53.13
SPRING1820,61.66,168.42,36.18,89.17,75.71,93.96,103.54,57.15,39.61,35.69,19.45,25.69,14.81,15.4,54.69,23.62,82.43,43.54,38.54,23.19,56.02
SPRING1821,53.41,162.47,34.35,80.13,70.87,88.95,99.23,54.1,36.27,33.42,20.1,23.93,13.94,14.57,52.94,23.0,81.55,45.74,37.45,20.77,54.1
SPRING1822,65.98,162.98,37.97,87.74,79.07,98.3,106.53,60.16,39.34,36.67,20.36,26.44,14.99,14.72,51.19,23.83,77.32,42.17,36.68,22.9,56.74
SPRING1824,62.4,164.76,34.8,91.6,80.06,98.89,98.24,57.28,37.43,33.28,18.38,25.47,13.89,13.58,55.84,23.76,82.59,40.9,39.64,24.53,55.45
SPRING1827,138.76,165.18,47.35,137.51,129.16,138.59,126.89,83.25,55.17,46.08,24.88,34.78,20.44,14.34,58.73,26.03,75.47,43.35,36.79,40.55,58.22
SPRING1828,96.54,172.24,41.03,111.29,100.96,118.07,108.82,68.98,47.1,39.37,22.71,33.08,18.76,12.5,58.33,25.52,84.08,41.64,41.72,31.35,57.32
SPRING1829,61.2,160.46,35.99,89.83,74.92,94.2,97.63,59.87,38.62,36.22,20.53,25.67,14.59,13.76,53.85,23.03,79.53,39.64,40.1,24.5,53.66
SPRING1830,87.24,157.66,40.65,113.82,103.15,115.37,112.99,69.17,44.93,41.73,21.85,30.81,16.02,14.17,50.56,21.73,72.58,38.57,35.08,32.12,54.98
SPRING1831,76.37,176.51,38.37,91.35,80.7,105.23,112.84,62.85,41.45,37.79,21.76,28.15,15.83,17.51,58.93,25.52,85.21,44.89,37.31,23.18,56.37
SPRING1832,56.34,154.2,32.54,85.92,81.59,97.34,97.76,54.29,36.23,34.32,19.04,25.33,14.04,14.02,52.82,22.76,74.59,39.7,36.03,22.5,54.06
SPRING1836,67.91,169.85,38.5,90.6,81.0,97.17,105.11,56.21,37.19,35.09,19.91,26.82,16.39,15.61,57.05,24.09,84.59,47.18,38.78,25.61,56.11
SPRING1837,66.95,169.67,35.03,86.61,75.91,98.45,99.1,62.7,40.08,39.37,21.83,26.88,15.53,13.8,55.27,24.06,82.54,42.03,37.02,22.97,56.95
SPRING1838,68.5,175.01,35.13,87.71,75.43,99.74,102.1,60.38,39.88,35.35,21.52,27.34,16.12,14.29,61.18,26.99,91.15,43.43,42.05,22.79,55.22
SPRING1841,59.4,165.26,34.96,86.17,69.89,89.31,99.23,54.67,38.77,37.73,22.88,27.22,16.18,14.91,53.11,23.24,79.22,43.62,36.95,23.71,58.77
SPRING1843,112.06,169.95,42.84,116.5,108.01,126.67,117.63,76.44,48.06,45.36,22.51,35.11,19.5,14.07,56.61,24.11,77.84,46.28,40.3,31.81,59.81
SPRING1844,72.34,165.06,35.64,94.16,83.65,103.21,105.31,61.9,41.47,36.86,20.33,28.57,15.87,14.01,54.12,23.29,79.91,42.69,37.08,26.38,57.17
SPRING1845,72.49,162.68,36.72,94.0,85.76,107.68,102.26,65.63,40.39,34.12,20.33,27.42,15.17,14.69,52.37,21.99,73.62,43.93,38.65,25.38,57.24
SPRING1846,70.93,160.46,38.38,103.54,91.79,103.27,101.51,61.12,39.8,35.35,21.01,27.86,16.47,14.77,51.21,21.67,75.67,41.79,36.85,28.84,57.59
SPRING1849,51.81,154.43,34.2,81.54,70.44,88.81,91.88,53.59,39.44,34.09,20.98,24.03,14.3,13.99,51.55,22.56,72.51,39.43,37.25,22.79,55.39
SPRING1853,65.86,161.91,36.05,92.01,79.83,102.08,101.63,64.78,38.83,36.95,20.62,24.95,14.67,13.51,53.16,23.16,78.65,40.83,37.16,23.05,56.04
SPRING1854,67.84,172.7,36.19,87.16,78.05,100.42,103.91,59.29,41.47,37.34,20.94,25.33,15.79,15.74,57.93,24.87,84.33,41.96,39.6,21.69,55.96
SPRING1855,61.75,170.56,35.57,86.22,76.97,92.32,101.46,54.7,36.26,34.29,20.24,25.16,14.9,15.01,58.22,24.32,84.31,45.84,39.33,21.71,58.11
SPRING1857,97.62,172.8,39.69,112.27,97.87,121.37,119.21,73.27,47.16,42.89,21.88,28.25,16.26,16.26,55.53,23.13,83.0,42.52,38.85,28.42,57.02
SPRING1859,63.46,161.26,37.04,94.42,82.43,99.54,100.23,58.14,36.65,33.15,19.81,26.82,15.33,13.97,52.39,22.72,74.36,41.11,35.01,25.54,53.72
SPRING1861,107.62,161.9,41.51,115.21,110.74,126.48,118.36,80.3,50.12,46.56,24.62,31.22,18.01,14.2,50.12,22.05,71.08,45.02,34.86,31.72,55.67
SPRING1862,68.03,168.61,38.36,96.01,79.43,104.68,99.51,58.95,38.45,33.38,19.49,26.0,14.9,13.34,57.97,26.11,85.93,41.86,37.79,27.96,54.26
SPRING1863,52.11,158.42,32.72,80.2,72.56,92.66,92.69,55.85,36.03,33.35,18.85,24.14,13.99,13.51,53.0,23.37,77.92,38.18,35.51,20.57,54.1
SPRING1864,55.96,155.73,32.08,90.6,76.7,94.16,99.04,55.0,36.37,33.91,19.42,25.22,14.9,13.81,51.92,21.19,77.9,40.13,35.02,23.57,55.83
SPRING1865,64.1,161.28,36.38,91.38,80.4,99.74,104.33,57.4,38.29,35.06,20.1,26.92,15.48,15.7,52.73,23.17,75.72,42.71,35.18,24.08,55.04
SPRING1867,68.36,161.76,36.02,91.4,88.21,105.28,100.16,60.33,40.65,35.87,19.14,25.19,15.07,15.04,55.76,23.69,81.03,40.39,36.04,24.83,58.05
SPRING1869,59.02,168.68,34.93,83.47,74.77,93.94,100.32,55.72,37.37,34.38,19.19,25.32,15.29,14.09,55.74,24.0,82.19,43.73,37.65,21.18,54.21
SPRING1870,78.02,181.59,36.94,96.58,84.22,104.55,108.78,63.05,39.32,37.35,22.05,26.77,16.39,16.15,63.61,26.88,92.63,44.06,43.1,25.08,55.79
SPRING1871,53.18,161.38,34.34,83.28,69.29,88.51,98.05,54.82,35.66,33.41,19.12,25.83,14.54,14.2,52.86,23.2,78.93,38.87,38.25,21.02,54.9
SPRING1875,92.71,163.14,41.89,119.29,107.05,116.47,118.98,67.85,42.81,39.55,21.12,30.22,16.0,14.5,55.96,24.04,79.04,41.39,35.2,33.18,57.21
SPRING1876,69.02,165.27,34.82,89.39,83.63,104.14,99.89,63.7,41.06,35.63,20.99,25.55,15.45,13.93,54.56,25.14,82.86,40.02,38.34,23.86,57.88
SPRING1877,63.39,161.69,38.64,89.55,76.09,97.29,109.59,56.96,34.93,36.27,20.08,26.06,15.94,14.49,53.68,22.76,79.51,41.72,38.36,22.37,53.76
SPRING1879,98.36,164.12,38.4,116.85,109.03,128.42,112.01,68.77,45.32,40.1,22.42,31.28,17.46,13.7,55.25,23.58,75.31,43.14,35.11,32.24,54.74
SPRING1881,61.02,166.74,36.62,84.47,71.66,92.29,98.48,57.49,39.77,35.94,21.38,26.38,15.3,14.41,56.22,23.76,82.2,45.59,37.14,21.53,57.34
SPRING1882,160.18,169.56,50.33,143.0,137.77,159.72,132.64,85.69,54.91,50.83,32.38,31.79,19.25,14.72,54.62,24.25,73.28,43.56,35.82,40.23,58.72
SPRING1883,76.26,161.58,36.73,100.11,89.87,109.71,104.86,65.46,42.86,37.68,21.35,27.46,16.88,14.18,55.01,24.1,81.55,36.38,36.04,27.74,53.89
SPRING1884,61.27,149.37,33.18,97.37,79.05,100.86,99.94,61.71,39.63,35.86,19.96,25.11,14.75,14.93,47.77,20.58,71.27,38.58,32.97,26.99,52.93
SPRING1885,60.6,165.35,34.43,86.55,75.21,96.73,98.26,56.35,38.58,33.98,20.41,24.33,14.04,13.89,53.98,23.68,79.66,43.01,37.07,22.76,53.55
SPRING1886,54.37,160.95,33.87,79.14,68.99,91.88,96.32,54.04,38.04,37.4,19.2,24.74,14.31,14.39,52.51,22.91,77.21,41.91,37.62,20.21,57.12
SPRING1888,65.04,158.23,37.5,90.15,79.4,99.87,102.45,61.79,39.91,34.72,20.4,27.65,15.2,14.28,52.83,22.24,73.18,42.0,36.56,23.54,54.8
SPRING1889,72.82,160.41,37.23,95.69,87.6,106.3,106.26,62.4,42.75,38.87,22.2,27.2,15.32,14.77,50.92,22.15,75.47,44.44,34.03,25.09,56.25
SPRING1891,52.41,154.83,33.56,85.64,70.94,91.4,94.3,53.76,36.02,32.58,18.92,24.36,13.86,13.29,49.93,22.73,74.36,40.52,34.77,22.43,55.47
SPRING1894,156.08,161.71,47.57,148.66,132.01,147.67,131.13,83.83,64.62,51.16,28.59,36.66,20.75,13.06,53.66,22.1,67.34,45.98,33.28,41.31,56.91
SPRING1896,78.75,175.24,39.15,96.11,91.82,111.17,107.17,64.12,38.8,33.74,20.67,27.4,15.95,15.03,59.18,27.18,87.75,41.66,41.41,25.21,57.24
SPRING1897,58.2,174.01,33.31,83.1,68.85,95.35,96.34,53.86,33.84,28.87,18.4,24.06,14.44,13.66,57.11,24.69,83.32,42.66,39.82,22.27,55.27
SPRING1898,80.37,182.05,37.65,93.3,83.68,102.07,105.75,62.84,43.15,39.22,23.29,27.4,16.16,15.48,57.76,25.27,89.63,44.48,44.55,25.79,54.79
SPRING1899,70.62,152.63,38.49,103.66,90.79,103.83,100.18,61.17,42.08,37.83,21.12,27.61,15.6,12.77,51.28,22.9,73.6,40.55,35.4,28.74,55.17
SPRING1901,65.19,164.01,36.0,92.68,80.98,96.78,103.34,59.64,40.55,37.43,20.81,25.84,15.18,14.26,54.55,23.58,80.1,44.38,38.34,23.71,54.7
SPRING1905,73.36,171.56,35.56,95.3,83.84,106.78,101.68,61.19,41.14,36.65,20.17,27.71,14.93,14.21,57.56,24.36,85.13,42.59,38.24,25.29,54.47
SPRING1906,75.47,166.32,39.96,99.48,89.28,108.2,108.32,62.67,41.89,35.22,19.19,28.61,15.83,15.61,56.71,24.2,76.7,45.86,38.74,27.9,55.67
SPRING1908,81.89,157.14,39.17,108.25,99.26,110.97,109.56,67.21,45.91,40.77,21.45,29.06,16.17,13.84,50.83,22.54,75.62,41.45,34.7,29.23,54.28
SPRING1909,64.47,165.02,37.36,92.22,78.17,95.12,100.95,59.55,39.24,35.89,20.94,26.26,15.29,14.47,55.55,24.95,81.19,40.45,38.78,24.58,54.38
SPRING1911,56.12,166.3,33.49,87.24,72.79,92.48,97.09,52.57,37.19,33.06,18.94,24.01,13.59,14.5,55.32,24.22,84.31,43.72,39.67,22.85,56.73
SPRING1912,83.62,161.51,37.48,108.19,91.56,109.59,106.33,70.94,45.28,42.95,22.62,28.64,15.87,14.36,54.68,22.66,75.12,42.53,37.55,30.5,57.33
SPRING1913,82.69,171.71,37.43,102.55,87.37,109.44,105.21,68.58,42.69,38.08,20.97,26.82,15.41,15.15,54.87,26.04,78.86,43.86,40.0,27.84,55.45
SPRING1914,63.68,162.6,37.67,91.63,80.45,96.65,99.64,60.62,39.34,35.79,19.94,25.78,15.0,14.25,51.82,22.99,78.34,41.96,36.63,24.74,56.04
SPRING1915,72.09,167.21,36.54,99.88,89.36,99.23,108.78,54.75,38.78,34.27,20.52,29.15,16.58,16.3,56.24,25.3,84.43,42.99,37.85,26.53,56.17
SPRING1916,116.05,168.18,42.61,115.74,103.78,131.39,118.18,82.18,51.06,45.25,24.78,31.77,17.22,15.67,55.92,25.26,76.56,45.49,37.43,31.68,59.75
SPRING1917,64.32,169.79,35.44,88.22,78.78,98.27,99.46,58.33,38.25,34.13,20.22,25.34,14.73,14.8,55.18,24.15,81.41,42.26,39.33,24.5,54.79
SPRING1919,82.15,167.37,38.61,100.97,92.88,110.51,103.05,64.91,40.75,40.2,21.65,28.14,16.02,13.73,56.62,25.39,81.7,41.99,37.17,27.16,57.49
SPRING1921,73.56,154.46,36.63,104.76,92.62,104.73,105.23,66.92,43.57,38.32,20.44,26.94,15.39,13.76,51.69,23.32,71.39,40.14,35.38,27.61,55.47
SPRING1923,73.18,169.91,36.17,96.74,85.99,101.93,104.86,59.87,39.94,38.82,22.27,25.84,16.64,14.8,56.38,27.29,83.03,44.57,38.63,25.22,58.56
SPRING1924,71.64,166.66,36.35,92.8,86.46,100.63,107.55,62.38,40.38,37.12,23.17,26.83,15.95,15.8,53.99,25.42,78.22,43.66,38.91,24.14,57.99
SPRING1925,67.22,173.94,38.68,94.86,81.84,96.5,106.6,54.78,36.3,34.03,20.13,24.92,14.65,16.01,53.47,25.57,83.31,42.4,41.35,26.16,60.45
SPRING1926,74.39,172.81,37.65,91.31,78.24,110.0,104.74,66.22,42.09,36.13,20.71,25.38,15.31,15.89,55.81,27.1,80.57,46.05,40.0,23.11,60.82
SPRING1928,64.4,170.94,36.13,89.54,80.19,99.47,103.61,56.46,35.64,35.09,21.03,24.51,15.39,14.92,56.3,26.12,81.79,44.84,38.17,22.12,57.04
SPRING1930,89.09,153.26,40.88,114.15,100.38,122.37,112.26,72.63,47.98,41.45,22.76,28.77,16.26,14.71,51.34,22.35,72.79,40.31,32.88,30.8,55.6
SPRING1931,67.01,169.58,35.8,86.58,73.93,101.93,101.73,62.37,38.08,38.07,21.72,26.6,15.0,15.09,54.43,24.83,78.59,46.29,37.43,21.43,55.61
SPRING1932,77.11,161.47,38.8,100.25,88.6,102.38,109.24,64.47,46.52,40.51,22.51,28.19,15.65,16.33,52.81,25.58,76.42,43.88,37.01,26.55,55.58
SPRING1934,64.08,173.31,36.37,88.56,74.66,94.66,101.96,56.94,38.58,36.06,21.48,25.49,15.08,14.5,56.93,26.43,88.44,46.25,41.15,23.11,55.58
SPRING1935,74.7,161.75,39.26,102.23,92.69,104.35,104.18,60.81,41.55,40.27,23.49,26.33,14.88,14.29,56.19,25.71,78.32,39.01,34.95,28.19,55.5
SPRING1936,71.57,168.04,37.46,93.52,77.38,102.19,102.37,64.06,41.47,38.08,22.89,26.86,15.13,14.37,55.77,25.47,83.66,39.92,41.77,23.86,56.48
SPRING1938,55.65,148.93,36.51,85.8,73.41,93.91,96.25,59.47,40.7,34.83,19.71,22.64,14.01,12.6,48.3,22.97,70.47,39.01,33.95,21.96,55.19
SPRING1939,67.21,174.98,36.94,91.62,73.75,97.77,105.51,59.96,36.56,34.59,20.67,26.86,16.21,14.72,57.76,25.49,85.15,47.63,40.91,24.16,54.63
SPRING1940,60.42,156.7,36.11,83.48,72.76,96.89,102.57,60.42,42.67,35.68,19.38,25.2,15.1,14.28,53.15,24.56,77.87,39.5,35.4,22.44,55.76
SPRING1942,116.07,166.68,42.37,130.79,120.58,137.15,123.75,75.39,46.29,41.1,22.17,32.41,16.95,14.78,55.09,23.13,78.96,46.26,36.7,36.71,57.95
SPRING1944,83.81,153.89,37.37,113.6,105.24,115.37,107.25,71.12,43.22,40.96,22.39,26.86,16.12,12.37,51.21,22.8,68.61,36.21,34.73,31.64,56.14
SPRING1945,127.53,168.28,44.74,122.81,117.24,146.38,117.65,81.01,51.25,45.43,25.32,31.33,18.19,13.67,57.38,25.49,78.22,39.42,39.07,35.9,56.8
SPRING1946,87.51,177.24,41.24,100.13,90.12,109.82,106.68,65.97,43.27,41.09,23.61,30.07,17.26,13.71,60.85,26.54,87.32,43.58,44.6,26.66,54.82
SPRING1947,70.65,168.14,37.88,91.71,85.22,103.14,102.11,60.08,40.19,35.38,21.08,24.81,15.32,15.82,55.94,24.92,81.41,45.25,43.7,23.73,51.06
SPRING1949,55.08,154.79,33.74,89.48,75.77,96.37,91.92,56.28,36.79,33.14,19.61,23.71,14.15,12.83,50.7,23.01,74.83,37.54,36.29,24.59,52.89
SPRING1950,70.59,158.74,35.25,92.89,76.34,101.38,103.51,64.58,44.56,40.28,22.8,26.62,15.26,14.52,51.78,22.94,75.65,40.25,38.85,24.72,56.07
SPRING1951,71.22,175.15,36.75,84.1,78.24,100.6,101.56,63.49,42.62,38.08,21.98,27.69,15.52,14.02,58.17,26.08,88.75,41.87,41.31,22.49,54.95
SPRING1952,71.04,168.03,36.09,93.87,84.31,101.75,105.93,60.57,39.96,35.83,21.4,26.76,15.99,15.13,56.05,25.45,80.95,47.4,40.37,24.99,57.91
SPRING1953,52.37,161.85,30.89,81.34,69.99,89.1,95.11,53.61,36.4,32.73,18.99,23.93,13.41,14.55,50.45,22.93,76.47,47.18,37.97,20.75,54.29
SPRING1954,74.94,167.26,38.24,99.23,88.3,106.34,106.86,64.51,42.43,38.71,19.48,26.23,15.24,13.67,59.31,26.93,85.58,39.12,40.42,25.97,56.68
SPRING1955,59.07,159.67,36.75,88.73,74.01,94.96,100.08,59.51,37.45,34.86,20.8,25.11,14.81,13.32,50.41,22.11,75.78,41.11,37.82,23.04,55.57
SPRING1956,72.99,161.54,39.42,105.19,86.16,104.1,108.77,60.1,40.14,37.85,21.25,29.5,16.31,13.96,52.01,24.34,75.44,39.53,36.06,26.98,57.36
SPRING1958,62.06,167.27,34.11,90.19,75.36,95.33,101.72,56.1,37.07,34.75,19.98,26.06,15.19,15.36,57.14,27.2,81.77,41.72,37.28,22.73,56.03
SPRING1960,70.67,160.97,38.25,95.99,87.82,107.43,97.15,63.15,42.14,36.62,20.36,28.07,14.69,12.55,52.31,23.27,79.77,41.08,35.59,27.85,53.2
SPRING1961,56.75,160.95,35.64,88.7,72.42,91.89,97.74,56.62,37.64,34.53,19.8,24.97,14.48,13.78,52.37,23.79,79.34,37.16,35.87,23.69,56.89
SPRING1963,65.82,164.6,37.75,86.34,81.49,98.37,102.31,60.66,41.49,37.21,20.42,27.31,15.17,15.27,53.62,24.46,80.25,44.25,38.21,21.77,56.58
SPRING1964,109.64,164.15,38.8,119.04,109.5,133.58,112.91,78.87,48.91,38.55,20.47,27.3,16.1,13.56,58.56,25.31,76.25,40.61,38.61,34.64,60.27
SPRING1965,68.54,173.1,37.44,94.26,108.05,98.09,101.48,57.76,38.14,36.1,20.55,26.23,15.5,14.0,54.76,24.56,85.8,42.8,39.46,25.07,57.28
SPRING1967,64.65,165.29,33.4,92.29,76.37,99.05,95.68,60.87,41.04,36.08,20.29,27.24,15.17,12.23,55.8,25.58,81.13,41.26,38.86,24.33,55.57
SPRING1969,56.6,169.6,35.93,81.81,72.82,91.03,100.44,54.7,36.64,34.41,19.58,24.59,14.57,14.81,57.95,26.16,86.16,45.32,39.48,20.58,56.45
SPRING1971,60.9,167.65,34.72,82.95,74.56,94.37,96.66,57.1,39.97,35.05,19.8,26.35,14.59,14.2,55.94,25.48,84.39,42.78,39.16,22.29,56.55
SPRING1972,79.54,175.56,37.63,96.81,85.62,107.54,108.13,64.66,41.55,38.09,22.12,26.14,15.76,14.39,57.35,25.05,87.56,47.07,40.13,26.12,56.44
SPRING1973,103.96,166.03,43.89,110.61,101.17,127.01,114.8,75.84,54.29,48.04,24.87,28.22,17.13,14.4,55.76,26.28,85.5,39.7,38.93,30.33,54.66
SPRING1975,68.32,162.76,40.15,93.65,78.05,97.5,113.03,62.86,41.82,37.3,20.86,27.49,15.86,16.49,54.44,24.48,82.37,42.01,36.96,24.45,56.38
SPRING1976,64.03,159.25,38.04,96.6,79.72,96.32,104.37,59.33,39.52,33.38,18.53,26.0,15.33,14.48,50.67,22.58,74.86,47.65,34.36,25.93,54.04
SPRING1977,62.42,173.87,33.17,86.72,77.46,99.86,94.76,54.9,36.6,34.62,20.51,24.88,14.82,15.14,57.98,26.52,87.59,46.27,42.25,24.79,56.44
SPRING1978,58.53,167.4,33.27,85.37,71.56,94.19,100.21,55.43,36.05,32.99,19.7,26.5,15.37,14.05,56.1,22.9,83.41,44.54,38.8,23.61,59.0
SPRING1979,59.02,164.07,35.25,82.58,77.33,94.87,98.0,56.37,37.87,33.95,18.61,25.3,15.01,14.22,54.47,23.54,77.97,44.42,36.54,20.62,56.39
SPRING1981,60.12,166.79,33.79,86.85,75.31,91.72,101.02,54.84,38.16,35.5,21.43,24.93,15.44,16.3,57.83,25.86,86.06,42.9,39.52,24.39,54.83
SPRING1983,54.6,154.15,32.07,83.96,72.77,95.22,94.74,57.72,38.14,33.95,18.44,23.43,13.67,15.33,50.85,23.07,73.73,39.47,34.84,22.58,56.25
SPRING1984,69.0,152.4,36.58,100.07,86.45,106.25,99.27,64.13,44.77,37.83,19.6,26.35,14.87,12.22,48.75,21.25,73.43,38.23,32.16,28.87,52.36
SPRING1986,56.76,156.29,34.0,90.4,75.89,93.41,96.48,57.21,37.01,33.2,18.25,23.14,13.7,14.35,50.42,22.48,74.98,39.58,37.75,23.38,55.65
SPRING1989,59.9,167.62,36.84,85.3,72.12,93.28,106.06,55.57,36.79,36.46,19.76,26.88,15.02,15.49,53.08,23.25,79.42,42.35,37.26,21.12,55.66
SPRING1990,66.56,169.59,40.39,96.31,82.62,95.26,106.64,56.58,38.18,36.83,19.92,26.12,14.72,14.7,54.93,24.82,81.55,41.25,38.78,25.33,56.06
